13	0.5471424	0.4146492	0.7219713	M-miR.146a.overall.txt
14	0.968173	0.5959744	1.572817	M-miR.146a.overall.txt
15	1.833314	1.242867	2.704264	M-miR.146a.overall.txt
16	0.9247312	0.6665133	1.282987	M-miR.146a.overall.txt
17	0.8707324	0.6937038	1.092937	M-miR.146a.overall.txt
18	0.9727218	0.6905378	1.370218	M-miR.146a.overall.txt
19	1.000413	0.8273792	1.209635	M-miR.146a.overall.txt
20	0.6646519	0.5312927	0.8314853	M-miR.146a.overall.txt
21	1.023721	0.9059899	1.156751	M-miR.146a.overall.txt
22	0.9885011	0.8524731	1.146235	M-miR.146a.overall.txt
23	1.096723	0.642077	1.873296	M-miR.146a.overall.txt
24	1.012965	0.5337081	1.922581	M-miR.146a.overall.txt
25	0.9482992	0.8488031	1.059458	M-miR.146a.overall.txt
26	1.39135	0.8696217	2.226089	M-miR.146a.overall.txt
27	0.3928114	0.270945	0.5694911	M-miR.146a.overall.txt
28	0.8150558	0.5502697	1.207255	M-miR.146a.overall.txt
1	1.24429	0.8320051	1.860875	M-miR.196a.Asians.txt
2	1.03628	0.8003005	1.341841	M-miR.196a.Asians.txt
3	1.065963	0.7343266	1.547374	M-miR.196a.Asians.txt
4	1.769899	1.001221	3.128721	M-miR.196a.Asians.txt
5	0.6174735	0.4208916	0.9058713	M-miR.196a.Asians.txt
6	0.6866406	0.5633984	0.8368418	M-miR.196a.Asians.txt
7	0.6941121	0.5555718	0.8671997	M-miR.196a.Asians.txt
8	0.6282711	0.4656803	0.84763	M-miR.196a.Asians.txt
9	0.827329	0.5425469	1.261593	M-miR.196a.Asians.txt
10	0.5936602	0.3165021	1.113523	M-miR.196a.Asians.txt
11	1.242268	0.8878353	1.738193	M-miR.196a.Asians.txt
12	0.9279308	0.6878264	1.25185	M-miR.196a.Asians.txt
13	1.092105	0.6482984	1.83973	M-miR.196a.Asians.txt
14	0.7944551	0.4811421	1.311793	M-miR.196a.Asians.txt
15	0.794412	0.5004807	1.260969	M-miR.196a.Asians.txt
16	0.9003053	0.6498849	1.24722	M-miR.196a.Asians.txt
17	1.074926	0.8592121	1.344798	M-miR.196a.Asians.txt
18	0.9930435	0.7091585	1.390571	M-miR.196a.Asians.txt
19	0.8277663	0.7162941	0.9565862	M-miR.196a.Asians.txt
20	1.442577	0.840695	2.475367	M-miR.196a.Asians.txt
21	0.584515	0.3664516	0.9323407	M-miR.196a.Asians.txt
22	1.280758	0.8285577	1.979754	M-miR.196a.Asians.txt
23	0.352183	0.2376978	0.5218093	M-miR.196a.Asians.txt
1	0.9283092	0.652076	1.321561	M-miR.196a.BC.Caucasians.txt
2	0.9713889	0.8767487	1.076245	M-miR.196a.BC.Caucasians.txt
3	0.7074733	0.5602931	0.8933154	M-miR.196a.BC.Caucasians.txt
4	1.334069	1.025822	1.734939	M-miR.196a.BC.Caucasians.txt
5	1.047888	0.7514223	1.461321	M-miR.196a.BC.Caucasians.txt
1	1.03628	0.8003005	1.341841	M-miR.196a.BC.hq.txt
2	0.9438922	0.7715862	1.154677	M-miR.196a.BC.hq.txt
3	0.6866406	0.5633984	0.8368418	M-miR.196a.BC.hq.txt
4	0.827329	0.5425469	1.261593	M-miR.196a.BC.hq.txt
5	0.5936602	0.3165021	1.113523	M-miR.196a.BC.hq.txt
6	1.242268	0.8878353	1.738193	M-miR.196a.BC.hq.txt
7	0.9283092	0.652076	1.321561	M-miR.196a.BC.hq.txt
8	1.074926	0.8592121	1.344798	M-miR.196a.BC.hq.txt
9	0.9930435	0.7091585	1.390571	M-miR.196a.BC.hq.txt
10	0.9713889	0.8767487	1.076245	M-miR.196a.BC.hq.txt
11	0.7074733	0.5602931	0.8933154	M-miR.196a.BC.hq.txt
12	0.8277663	0.7162941	0.9565862	M-miR.196a.BC.hq.txt
13	1.044393	0.9119878	1.196022	M-miR.196a.BC.hq.txt
14	0.584515	0.3664516	0.9323407	M-miR.196a.BC.hq.txt
1	1.24429	0.8320051	1.860875	M-miR.196a.BC.lq.txt
2	1.769899	1.001221	3.128721	M-miR.196a.BC.lq.txt
3	0.6282711	0.4656803	0.84763	M-miR.196a.BC.lq.txt
4	1.092105	0.6482984	1.83973	M-miR.196a.BC.lq.txt
5	0.7944551	0.4811421	1.311793	M-miR.196a.BC.lq.txt
6	0.794412	0.5004807	1.260969	M-miR.196a.BC.lq.txt
7	1.334069	1.025822	1.734939	M-miR.196a.BC.lq.txt
8	1.536688	0.9117814	2.589885	M-miR.196a.BC.lq.txt
9	1.442577	0.840695	2.475367	M-miR.196a.BC.lq.txt
10	1.047888	0.7514223	1.461321	M-miR.196a.BC.lq.txt
1	0.9283092	0.652076	1.321561	M-miR.196a.Caucasians.txt
2	0.9713889	0.8767487	1.076245	M-miR.196a.Caucasians.txt
3	0.7074733	0.5602931	0.8933154	M-miR.196a.Caucasians.txt
4	1.334069	1.025822	1.734939	M-miR.196a.Caucasians.txt
5	0.978932	0.7215434	1.328136	M-miR.196a.Caucasians.txt
1	1.03628	0.8003005	1.341841	M-miR.196a.HQ.txt
2	0.9438922	0.7715862	1.154677	M-miR.196a.HQ.txt
3	0.6866406	0.5633984	0.8368418	M-miR.196a.HQ.txt
4	0.6941121	0.5555718	0.8671997	M-miR.196a.HQ.txt
5	0.827329	0.5425469	1.261593	M-miR.196a.HQ.txt
6	0.5936602	0.3165021	1.113523	M-miR.196a.HQ.txt
7	1.242268	0.8878353	1.738193	M-miR.196a.HQ.txt
8	0.9283092	0.652076	1.321561	M-miR.196a.HQ.txt
9	0.9279308	0.6878264	1.25185	M-miR.196a.HQ.txt
10	0.9003053	0.6498849	1.24722	M-miR.196a.HQ.txt
11	1.074926	0.8592121	1.344798	M-miR.196a.HQ.txt
12	0.9930435	0.7091585	1.390571	M-miR.196a.HQ.txt
13	0.9713889	0.8767487	1.076245	M-miR.196a.HQ.txt
14	0.7074733	0.5602931	0.8933154	M-miR.196a.HQ.txt
15	0.8277663	0.7162941	0.9565862	M-miR.196a.HQ.txt
16	1.044393	0.9119878	1.196022	M-miR.196a.HQ.txt
17	0.584515	0.3664516	0.9323407	M-miR.196a.HQ.txt
1	1.03628	0.8003005	1.341841	M-miR.196a.HWE.txt
2	1.065963	0.7343266	1.547374	M-miR.196a.HWE.txt
3	0.6174735	0.4208916	0.9058713	M-miR.196a.HWE.txt
4	0.9438922	0.7715862	1.154677	M-miR.196a.HWE.txt
5	0.6866406	0.5633984	0.8368418	M-miR.196a.HWE.txt
6	0.6941121	0.5555718	0.8671997	M-miR.196a.HWE.txt
7	0.6282711	0.4656803	0.84763	M-miR.196a.HWE.txt
8	0.5936602	0.3165021	1.113523	M-miR.196a.HWE.txt
9	1.242268	0.8878353	1.738193	M-miR.196a.HWE.txt
10	0.9283092	0.652076	1.321561	M-miR.196a.HWE.txt
11	0.9279308	0.6878264	1.25185	M-miR.196a.HWE.txt
12	1.092105	0.6482984	1.83973	M-miR.196a.HWE.txt
13	0.9003053	0.6498849	1.24722	M-miR.196a.HWE.txt
14	1.074926	0.8592121	1.344798	M-miR.196a.HWE.txt
15	0.9713889	0.8767487	1.076245	M-miR.196a.HWE.txt
16	0.7074733	0.5602931	0.8933154	M-miR.196a.HWE.txt
17	0.8277663	0.7162941	0.9565862	M-miR.196a.HWE.txt
18	1.334069	1.025822	1.734939	M-miR.196a.HWE.txt
19	0.978932	0.7215434	1.328136	M-miR.196a.HWE.txt
20	1.044393	0.9119878	1.196022	M-miR.196a.HWE.txt
21	0.584515	0.3664516	0.9323407	M-miR.196a.HWE.txt
22	1.280758	0.8285577	1.979754	M-miR.196a.HWE.txt
1	1.24429	0.8320051	1.860875	M-miR.196a.LQ.txt
2	1.065963	0.7343266	1.547374	M-miR.196a.LQ.txt
3	1.769899	1.001221	3.128721	M-miR.196a.LQ.txt
4	0.6174735	0.4208916	0.9058713	M-miR.196a.LQ.txt
5	0.6282711	0.4656803	0.84763	M-miR.196a.LQ.txt
6	1.092105	0.6482984	1.83973	M-miR.196a.LQ.txt
7	0.7944551	0.4811421	1.311793	M-miR.196a.LQ.txt
8	0.794412	0.5004807	1.260969	M-miR.196a.LQ.txt
9	1.334069	1.025822	1.734939	M-miR.196a.LQ.txt
10	1.536688	0.9117814	2.589885	M-miR.196a.LQ.txt
11	1.442577	0.840695	2.475367	M-miR.196a.LQ.txt
12	0.978932	0.7215434	1.328136	M-miR.196a.LQ.txt
13	1.280758	0.8285577	1.979754	M-miR.196a.LQ.txt
14	0.352183	0.2376978	0.5218093	M-miR.196a.LQ.txt
1	0.6174735	0.4208916	0.9058713	M-miR.196a.OC.txt
2	0.6941121	0.5555718	0.8671997	M-miR.196a.OC.txt
3	0.9003053	0.6498849	1.24722	M-miR.196a.OC.txt
4	0.8332456	0.5341981	1.299702	M-miR.196a.OC.txt
5	1.498875	0.8885884	2.52831	M-miR.196a.OC.txt
1	1.24429	0.8320051	1.860875	M-miR.196a.overall.txt
2	1.03628	0.8003005	1.341841	M-miR.196a.overall.txt
3	1.065963	0.7343266	1.547374	M-miR.196a.overall.txt
4	1.769899	1.001221	3.128721	M-miR.196a.overall.txt
5	0.6174735	0.4208916	0.9058713	M-miR.196a.overall.txt
6	0.9438922	0.7715862	1.154677	M-miR.196a.overall.txt
7	0.6866406	0.5633984	0.8368418	M-miR.196a.overall.txt
8	0.6941121	0.5555718	0.8671997	M-miR.196a.overall.txt
9	0.6282711	0.4656803	0.84763	M-miR.196a.overall.txt
10	0.827329	0.5425469	1.261593	M-miR.196a.overall.txt
11	0.5936602	0.3165021	1.113523	M-miR.196a.overall.txt
12	1.242268	0.8878353	1.738193	M-miR.196a.overall.txt
13	0.9283092	0.652076	1.321561	M-miR.196a.overall.txt
14	0.9279308	0.6878264	1.25185	M-miR.196a.overall.txt
15	1.092105	0.6482984	1.83973	M-miR.196a.overall.txt
16	0.7944551	0.4811421	1.311793	M-miR.196a.overall.txt
17	0.794412	0.5004807	1.260969	M-miR.196a.overall.txt
18	0.9003053	0.6498849	1.24722	M-miR.196a.overall.txt
19	1.074926	0.8592121	1.344798	M-miR.196a.overall.txt
20	0.9930435	0.7091585	1.390571	M-miR.196a.overall.txt
